"ID","Fecha","Nombre","Codigo","Producto","Cantidad","Totalventas"
"8863","2015-12-13","Gabriela Ramírez Vargas","B00F3J4B5S","Samsung Galaxy A20","2","3450.00"
"8864","2015-12-13","Ricardo Gómez Medina","B016B7INC2","ALCATEL OneTouch","19","19380.00"
"8865","2015-12-13","Laura Flores Salazar","B018IZ0SWI","BLU Advance 5.0","2","3240.00"
"8866","2015-12-13","Juan Carlos Rodríguez Delgado","B015YCRYZM","ASUS ZenFone 3","8","16104.00"
"8867","2015-12-13","Luisa García Vásquez","B00J0O5J4Y","Xiaomi Redmi Note 9","10","16830.00"
"8868","2015-12-13","Ana María Castro Salinas","B01KBH547A","BLU Studio X8","1","1012.00"
"8869","2015-12-13","Ana María Castro Chávez","B01LQV1YHO","Huawei Nexus 6P","3","4872.00"
"8870","2015-12-13","Laura Flores Guzmán","B00J0O5J4Y","Xiaomi Redmi Note 9","3","5049.00"
"8871","2015-12-13","Carlos González Medina","B01LQV1YHO","Huawei Nexus 6P","2","3248.00"
"8872","2015-12-13","Miguel Ángel Vega Torres","B016381QZA","Samsung Galaxy J7","1","2016.50"
"8873","2015-12-13","Rafaela Cáceres Castro","B00F3J4B5S","Samsung Galaxy A20","3","5175.00"
"8874","2015-12-13","Carla Fernández Mendoza","B00K15Q2B0","Samsung Galaxy S5","3","6501.60"
"8875","2015-12-13","Adrián Vega Ruiz","B00NQGP42Y","Moto G Plus","3","7128.00"
"8876","2015-12-13","Diego Morales Castro","B00F3J4B5S","Samsung Galaxy A20","1","1725.00"
"8877","2015-12-13","Ricardo Gómez Vargas","B00J0O5J4Y","Xiaomi Redmi Note 9","18","30294.00"
"8878","2015-12-13","Silvia Ramírez Rivera","B01LQV1YHO","Huawei Nexus 6P","4","6496.00"
"8879","2015-12-13","Eduardo Cáceres Salazar","B016381QZA","Samsung Galaxy J7","18","36297.00"
"8880","2015-12-13","Juan Carlos Rodríguez Huamán","B01KBH547A","BLU Studio X8","1","1012.00"
"8881","2015-12-13","Gabriela Rojas Huerta","B00NQGP42Y","Moto G Plus","1","2376.00"
"8882","2015-12-13","Verónica Quispe Rodríguez","B01KBH547A","BLU Studio X8","2","2024.00"
"8883","2015-12-13","Julio Vargas López","B00F3J4B5S","Samsung Galaxy A20","2","3450.00"
"8884","2015-12-13","Valentina Torres Vega","B00NQGP42Y","Moto G Plus","3","7128.00"
"8885","2015-12-13","Mariana Ruiz Cruz","B00NQGP42Y","Moto G Plus","2","4752.00"
"8886","2015-12-13","Luis Torres Medina","B00K15Q2B0","Samsung Galaxy S5","3","6501.60"
"8887","2015-12-13","Andrés Ramos Silva","B018IZ0SWI","BLU Advance 5.0","2","3240.00"
"8888","2015-12-13","Ana Paula Sánchez Vargas","B01KBH547A","BLU Studio X8","1","1012.00"
"8889","2015-12-13","Alejandro Ortega Salinas","B01KBH547A","BLU Studio X8","1","1012.00"
"8890","2015-12-13","Sofía Castro Valdez","B01EYT1URO","Apple iPhone 6","2","2625.00"
"8891","2015-12-13","Lucía Pérez Guerra","B01DZJFWNC","Samsung Galaxy S69","3","2995.20"
"8892","2015-12-13","Sebastián Salazar Peña","B01DZJFWNC","Samsung Galaxy S69","1","998.40"
"8893","2015-12-13","Carolina Espinoza Ramírez","B01EYT1URO","Apple iPhone 6","1","1312.50"
"8894","2015-12-13","Manuel Rojas Cárdenas","B00J0O5J4Y","Xiaomi Redmi Note 9","3","5049.00"
"8895","2015-12-13","Gabriela Navarro Gómez","B016B7INC2","ALCATEL OneTouch","2","2040.00"
"8896","2015-12-13","Andrés Soto Paredes","B00K15Q2B0","Samsung Galaxy S5","3","6501.60"
"8897","2015-12-13","Víctor García Soto","B00F3J4B5S","Samsung Galaxy A20","2","3450.00"
"8898","2015-12-13","Camila Paredes Delgado","B016381QZA","Samsung Galaxy J7","2","4033.00"
"8899","2015-12-13","Valeria Tapia Castro","B01KBH547A","BLU Studio X8","3","3036.00"
"8900","2015-12-13","Eduardo Morales Sánchez","B00F3J4B5S","Samsung Galaxy A20","1","1725.00"
"8901","2015-12-13","María Fernández Vásquez","B00F3J4B5S","Samsung Galaxy A20","3","5175.00"
"8902","2015-12-14","Jorge Huamán Flores","B016381QZA","Samsung Galaxy J7","1","2016.50"
"8903","2015-12-14","Daniela Chávez Paredes","B018IZ0SWI","BLU Advance 5.0","5","8100.00"
"8904","2015-12-14","José López Ramírez","B018IZ0SWI","BLU Advance 5.0","1","1620.00"
"8905","2015-12-14","Ana María Vargas Vega","B018IZ0SWI","BLU Advance 5.0","3","4860.00"
"8906","2015-12-14","Carlos Rivera Castro","B00K15Q2B0","Samsung Galaxy S5","1","2167.20"
"8907","2015-12-14","Brenda Torres Sánchez","B00J0O5J4Y","Xiaomi Redmi Note 9","3","5049.00"
"8908","2015-12-14","Luis González López","B016381QZA","Samsung Galaxy J7","2","4033.00"
"8909","2015-12-14","Patricia Medina Vargas","B018IZ0SWI","BLU Advance 5.0","3","4860.00"
"8910","2015-12-14","Miguel García Huamán","B016381QZA","Samsung Galaxy J7","1","2016.50"
"8911","2015-12-14","Adriana Rodríguez Silva","B016381QZA","Samsung Galaxy J7","3","6049.50"
"8912","2015-12-14","Juan Pérez Torres","B018IZ0SWI","BLU Advance 5.0","22","35640.00"
"8913","2015-12-14","Sofía Castro Salinas","B01KBH547A","BLU Studio X8","2","2024.00"
"8914","2015-12-14","Diego Morales López","B016381QZA","Samsung Galaxy J7","3","6049.50"
"8915","2015-12-14","Mariana Rojas Medina","B00K15Q2B0","Samsung Galaxy S5","1","2167.20"
"8916","2015-12-14","Alejandro Soto Vásquez","B01EYT1URO","Apple iPhone 6","1","1312.50"
"8917","2015-12-14","Valentina Vega Ruiz","B018IZ0SWI","BLU Advance 5.0","2","3240.00"
"8918","2015-12-14","Andrés Gómez Paredes","B00F3J4B5S","Samsung Galaxy A20","1","1725.00"
"8919","2015-12-14","Gabriela Huamán Castro","B018IZ0SWI","BLU Advance 5.0","3","4860.00"
"8920","2015-12-14","Eduardo Torres López","B00K15Q2B0","Samsung Galaxy S5","4","8668.80"
"8921","2015-12-14","Carla Medina Vargas","B01KBH547A","BLU Studio X8","2","2024.00"
"8922","2015-12-14","Ricardo García Huerta","B018IZ0SWI","BLU Advance 5.0","2","3240.00"
"8923","2015-12-14","Laura Chávez Castro","B00F3J4B5S","Samsung Galaxy A20","1","1725.00"
"8924","2015-12-14","Carlos González Ruiz","B016381QZA","Samsung Galaxy J7","4","8066.00"
"8925","2015-12-14","Silvia Castro López","B01LQV1YHO","Huawei Nexus 6P","3","4872.00"
"8926","2015-12-14","Juan Carlos Rodríguez Medina","B018IZ0SWI","BLU Advance 5.0","3","4860.00"
"8927","2015-12-14","Luisa Fernández Vargas","B00K15Q2B0","Samsung Galaxy S5","3","6501.60"
"8928","2015-12-14","José Morales Huamán","B018IZ0SWI","BLU Advance 5.0","3","4860.00"
"8929","2015-12-14","Ana Paula Rojas Torres","B01KBH547A","BLU Studio X8","2","2024.00"
"8930","2015-12-14","Miguel Ángel Vega López","B00K15Q2B0","Samsung Galaxy S5","1","2167.20"
"8931","2015-12-14","Carla García Castro","B018IZ0SWI","BLU Advance 5.0","3","4860.00"
"8932","2015-12-14","Eduardo Castro Ruiz","B01DZJFWNC","Samsung Galaxy S69","3","2995.20"
"8933","2015-12-14","Gabriela Ramírez Vargas","B00F3J4B5S","Samsung Galaxy A20","1","1725.00"
"8934","2015-12-14","Ricardo Gómez Medina","B01LQV1YHO","Huawei Nexus 6P","15","24360.00"
"8935","2015-12-14","Laura Flores Salazar","B00F3J4B5S","Samsung Galaxy A20","2","3450.00"
"8936","2015-12-14","Juan Carlos Rodríguez Delgado","B01LQV1YHO","Huawei Nexus 6P","2","3248.00"
"8937","2015-12-14","Luisa García Vásquez","B00NQGP42Y","Moto G Plus","3","7128.00"
"8938","2015-12-14","Ana María Castro Salinas","B00J0O5J4Y","Xiaomi Redmi Note 9","2","3366.00"
"8939","2015-12-14","Ana María Castro Chávez","B018IZ0SWI","BLU Advance 5.0","3","4860.00"
"8940","2015-12-14","Laura Flores Guzmán","B01KBH547A","BLU Studio X8","2","2024.00"
"8941","2015-12-14","Carlos González Medina","B00K15Q2B0","Samsung Galaxy S5","1","2167.20"
"8942","2015-12-14","Miguel Ángel Vega Torres","B016B7INC2","ALCATEL OneTouch","3","3060.00"
"8943","2015-12-14","Rafaela Cáceres Castro","B00F3J4B5S","Samsung Galaxy A20","4","6900.00"
"8944","2015-12-14","Carla Fernández Mendoza","B016381QZA","Samsung Galaxy J7","3","6049.50"
"8945","2015-12-14","Adrián Vega Ruiz","B00NQGP42Y","Moto G Plus","3","7128.00"
"8946","2015-12-14","Diego Morales Castro","B01DZJFWNC","Samsung Galaxy S69","2","1996.80"
"8947","2015-12-14","Ricardo Gómez Vargas","B01DZJFWNC","Samsung Galaxy S69","2","1996.80"
"8948","2015-12-14","Silvia Ramírez Rivera","B00F3J4B5S","Samsung Galaxy A20","3","5175.00"
"8949","2015-12-14","Eduardo Cáceres Salazar","B01DZJFWNC","Samsung Galaxy S69","2","1996.80"
"8950","2015-12-14","Juan Carlos Rodríguez Huamán","B00NQGP42Y","Moto G Plus","1","2376.00"
"8951","2015-12-14","Gabriela Rojas Huerta","B00K15Q2B0","Samsung Galaxy S5","1","2167.20"
"8952","2015-12-14","Verónica Quispe Rodríguez","B01LQV1YHO","Huawei Nexus 6P","2","3248.00"
"8953","2015-12-14","Julio Vargas López","B018IZ0SWI","BLU Advance 5.0","1","1620.00"
"8954","2015-12-14","Valentina Torres Vega","B00NQGP42Y","Moto G Plus","3","7128.00"
"8955","2015-12-14","Mariana Ruiz Cruz","B00K15Q2B0","Samsung Galaxy S5","2","4334.40"
"8956","2015-12-14","Luis Torres Medina","B01EYT1URO","Apple iPhone 6","3","3937.50"
"8957","2015-12-14","Andrés Ramos Silva","B016381QZA","Samsung Galaxy J7","1","2016.50"
"8958","2015-12-14","Ana Paula Sánchez Vargas","B018IZ0SWI","BLU Advance 5.0","4","6480.00"
"8959","2015-12-15","Alejandro Ortega Salinas","B00NQGP42Y","Moto G Plus","2","4752.00"
"8960","2015-12-15","Sofía Castro Valdez","B01KBH547A","BLU Studio X8","3","3036.00"
"8961","2015-12-15","Lucía Pérez Guerra","B016381QZA","Samsung Galaxy J7","3","6049.50"
"8962","2015-12-15","Sebastián Salazar Peña","B00F3J4B5S","Samsung Galaxy A20","2","3450.00"
"8963","2015-12-15","Carolina Espinoza Ramírez","B01KBH547A","BLU Studio X8","3","3036.00"
"8964","2015-12-15","Manuel Rojas Cárdenas","B018IZ0SWI","BLU Advance 5.0","2","3240.00"
"8965","2015-12-15","Gabriela Navarro Gómez","B01LQV1YHO","Huawei Nexus 6P","1","1624.00"
"8966","2015-12-15","Andrés Soto Paredes","B016B7INC2","ALCATEL OneTouch","2","2040.00"
"8967","2015-12-15","Víctor García Soto","B01EYT1URO","Apple iPhone 6","1","1312.50"
"8968","2015-12-15","Camila Paredes Delgado","B016381QZA","Samsung Galaxy J7","3","6049.50"
"8969","2015-12-15","Valeria Tapia Castro","B00K15Q2B0","Samsung Galaxy S5","4","8668.80"
"8970","2015-12-15","Eduardo Morales Sánchez","B01KBH547A","BLU Studio X8","24","24288.00"
"8971","2015-12-15","María Fernández Vásquez","B00F3J4B5S","Samsung Galaxy A20","1","1725.00"
"8972","2015-12-15","Jorge Huamán Flores","B00F3J4B5S","Samsung Galaxy A20","3","5175.00"
"8973","2015-12-15","Daniela Chávez Paredes","B00F3J4B5S","Samsung Galaxy A20","2","3450.00"
"8974","2015-12-15","José López Ramírez","B00F3J4B5S","Samsung Galaxy A20","5","8625.00"
"8975","2015-12-15","Ana María Vargas Vega","B01LQV1YHO","Huawei Nexus 6P","2","3248.00"
"8976","2015-12-15","Carlos Rivera Castro","B00K15Q2B0","Samsung Galaxy S5","10","21672.00"
"8977","2015-12-15","Brenda Torres Sánchez","B01DZJFWNC","Samsung Galaxy S69","2","1996.80"
"8978","2015-12-15","Luis González López","B01KBH547A","BLU Studio X8","22","22264.00"
"8979","2015-12-15","Patricia Medina Vargas","B016381QZA","Samsung Galaxy J7","3","6049.50"
"8980","2015-12-15","Miguel García Huamán","B00J0O5J4Y","Xiaomi Redmi Note 9","1","1683.00"
"8981","2015-12-15","Adriana Rodríguez Silva","B018IZ0SWI","BLU Advance 5.0","1","1620.00"
"8982","2015-12-15","Juan Pérez Torres","B00F3J4B5S","Samsung Galaxy A20","2","3450.00"
"8983","2015-12-15","Sofía Castro Salinas","B01KBH547A","BLU Studio X8","3","3036.00"
"8984","2015-12-15","Diego Morales López","B00NQGP42Y","Moto G Plus","1","2376.00"
"8985","2015-12-15","Mariana Rojas Medina","B01DZJFWNC","Samsung Galaxy S69","14","13977.60"
"8986","2015-12-15","Alejandro Soto Vásquez","B018IZ0SWI","BLU Advance 5.0","1","1620.00"
"8987","2015-12-15","Valentina Vega Ruiz","B018IZ0SWI","BLU Advance 5.0","3","4860.00"
"8988","2015-12-15","Andrés Gómez Paredes","B018IZ0SWI","BLU Advance 5.0","1","1620.00"
"8989","2015-12-15","Gabriela Huamán Castro","B00K15Q2B0","Samsung Galaxy S5","3","6501.60"
"8990","2015-12-15","Eduardo Torres López","B015YCRYZM","ASUS ZenFone 3","1","2013.00"
"8991","2015-12-15","Carla Medina Vargas","B00F3J4B5S","Samsung Galaxy A20","2","3450.00"
"8992","2015-12-15","Ricardo García Huerta","B00F3J4B5S","Samsung Galaxy A20","1","1725.00"
"8993","2015-12-15","Laura Chávez Castro","B015YCRYZM","ASUS ZenFone 3","1","2013.00"
"8994","2015-12-15","Carlos González Ruiz","B00F3J4B5S","Samsung Galaxy A20","3","5175.00"
"8995","2015-12-15","Silvia Castro López","B01KBH547A","BLU Studio X8","1","1012.00"
"8996","2015-12-15","Juan Carlos Rodríguez Medina","B01LQV1YHO","Huawei Nexus 6P","2","3248.00"
"8997","2015-12-15","Luisa Fernández Vargas","B01KBH547A","BLU Studio X8","3","3036.00"
"8998","2015-12-15","José Morales Huamán","B00F3J4B5S","Samsung Galaxy A20","3","5175.00"
"8999","2015-12-15","Ana Paula Rojas Torres","B00F3J4B5S","Samsung Galaxy A20","2","3450.00"
"9000","2015-12-15","Miguel Ángel Vega López","B01KBH547A","BLU Studio X8","2","2024.00"
"9001","2015-12-15","Carla García Castro","B018IZ0SWI","BLU Advance 5.0","2","3240.00"
"9002","2015-12-15","Eduardo Castro Ruiz","B00F3J4B5S","Samsung Galaxy A20","1","1725.00"
"9003","2015-12-15","Gabriela Ramírez Vargas","B01DZJFWNC","Samsung Galaxy S69","3","2995.20"
"9004","2015-12-15","Ricardo Gómez Medina","B018IZ0SWI","BLU Advance 5.0","23","37260.00"
"9005","2015-12-15","Laura Flores Salazar","B01KBH547A","BLU Studio X8","3","3036.00"
"9006","2015-12-15","Juan Carlos Rodríguez Delgado","B01KBH547A","BLU Studio X8","3","3036.00"
"9007","2015-12-15","Luisa García Vásquez","B01EYT1URO","Apple iPhone 6","13","17062.50"
"9008","2015-12-15","Ana María Castro Salinas","B016381QZA","Samsung Galaxy J7","1","2016.50"
"9009","2015-12-15","Ana María Castro Chávez","B01EYT1URO","Apple iPhone 6","3","3937.50"
"9010","2015-12-15","Laura Flores Guzmán","B00F3J4B5S","Samsung Galaxy A20","18","31050.00"
"9011","2015-12-15","Carlos González Medina","B01KBH547A","BLU Studio X8","2","2024.00"
"9012","2015-12-15","Miguel Ángel Vega Torres","B018IZ0SWI","BLU Advance 5.0","17","27540.00"
"9013","2015-12-15","Rafaela Cáceres Castro","B01KBH547A","BLU Studio X8","1","1012.00"
"9014","2015-12-15","Carla Fernández Mendoza","B01KBH547A","BLU Studio X8","2","2024.00"
"9015","2015-12-15","Adrián Vega Ruiz","B00F3J4B5S","Samsung Galaxy A20","3","5175.00"
"9016","2015-12-15","Diego Morales Castro","B00K15Q2B0","Samsung Galaxy S5","1","2167.20"
"9017","2015-12-15","Ricardo Gómez Vargas","B00K15Q2B0","Samsung Galaxy S5","4","8668.80"
"9018","2015-12-15","Silvia Ramírez Rivera","B00NQGP42Y","Moto G Plus","3","7128.00"
"9019","2015-12-15","Eduardo Cáceres Salazar","B01KBH547A","BLU Studio X8","7","7084.00"
"9020","2015-12-15","Juan Carlos Rodríguez Huamán","B01DZJFWNC","Samsung Galaxy S69","1","998.40"
"9021","2015-12-15","Gabriela Rojas Huerta","B00J0O5J4Y","Xiaomi Redmi Note 9","1","1683.00"
"9022","2015-12-15","Verónica Quispe Rodríguez","B00J0O5J4Y","Xiaomi Redmi Note 9","2","3366.00"
"9023","2015-12-15","Julio Vargas López","B01KBH547A","BLU Studio X8","2","2024.00"
"9024","2015-12-15","Valentina Torres Vega","B01KBH547A","BLU Studio X8","2","2024.00"
"9025","2015-12-15","Mariana Ruiz Cruz","B01LQV1YHO","Huawei Nexus 6P","1","1624.00"
"9026","2015-12-15","Luis Torres Medina","B018IZ0SWI","BLU Advance 5.0","1","1620.00"
"9027","2015-12-15","Andrés Ramos Silva","B018IZ0SWI","BLU Advance 5.0","2","3240.00"
"9028","2015-12-15","Ana Paula Sánchez Vargas","B018IZ0SWI","BLU Advance 5.0","3","4860.00"
"9029","2015-12-15","Alejandro Ortega Salinas","B00NQGP42Y","Moto G Plus","2","4752.00"
"9030","2015-12-15","Sofía Castro Valdez","B00F3J4B5S","Samsung Galaxy A20","1","1725.00"
"9031","2015-12-16","Lucía Pérez Guerra","B016B7INC2","ALCATEL OneTouch","18","18360.00"
"9032","2015-12-16","Sebastián Salazar Peña","B01DZJFWNC","Samsung Galaxy S69","1","998.40"
"9033","2015-12-16","Carolina Espinoza Ramírez","B01DZJFWNC","Samsung Galaxy S69","2","1996.80"
"9034","2015-12-16","Manuel Rojas Cárdenas","B00K15Q2B0","Samsung Galaxy S5","1","2167.20"
"9035","2015-12-16","Gabriela Navarro Gómez","B016381QZA","Samsung Galaxy J7","1","2016.50"
"9036","2015-12-16","Andrés Soto Paredes","B01DZJFWNC","Samsung Galaxy S69","2","1996.80"
"9037","2015-12-16","Víctor García Soto","B00NQGP42Y","Moto G Plus","3","7128.00"
"9038","2015-12-16","Camila Paredes Delgado","B00F3J4B5S","Samsung Galaxy A20","2","3450.00"
"9039","2015-12-16","Valeria Tapia Castro","B01KBH547A","BLU Studio X8","1","1012.00"
"9040","2015-12-16","Eduardo Morales Sánchez","B00K15Q2B0","Samsung Galaxy S5","1","2167.20"
"9041","2015-12-16","María Fernández Vásquez","B00K15Q2B0","Samsung Galaxy S5","1","2167.20"
"9042","2015-12-16","Jorge Huamán Flores","B018IZ0SWI","BLU Advance 5.0","4","6480.00"
"9043","2015-12-16","Daniela Chávez Paredes","B018IZ0SWI","BLU Advance 5.0","2","3240.00"
"9044","2015-12-16","José López Ramírez","B00K15Q2B0","Samsung Galaxy S5","1","2167.20"
"9045","2015-12-16","Ana María Vargas Vega","B01DZJFWNC","Samsung Galaxy S69","1","998.40"
"9046","2015-12-16","Carlos Rivera Castro","B016381QZA","Samsung Galaxy J7","3","6049.50"
"9047","2015-12-16","Brenda Torres Sánchez","B016381QZA","Samsung Galaxy J7","4","8066.00"
"9048","2015-12-16","Luis González López","B01KBH547A","BLU Studio X8","3","3036.00"
"9049","2015-12-16","Patricia Medina Vargas","B00F3J4B5S","Samsung Galaxy A20","6","10350.00"
"9050","2015-12-16","Miguel García Huamán","B01LQV1YHO","Huawei Nexus 6P","2","3248.00"
"9051","2015-12-16","Adriana Rodríguez Silva","B00F3J4B5S","Samsung Galaxy A20","1","1725.00"
"9052","2015-12-16","Juan Pérez Torres","B00F3J4B5S","Samsung Galaxy A20","2","3450.00"
"9053","2015-12-16","Sofía Castro Salinas","B00K15Q2B0","Samsung Galaxy S5","2","4334.40"
"9054","2015-12-16","Diego Morales López","B01KBH547A","BLU Studio X8","2","2024.00"
"9055","2015-12-16","Mariana Rojas Medina","B00NQGP42Y","Moto G Plus","1","2376.00"
"9056","2015-12-16","Alejandro Soto Vásquez","B01LQV1YHO","Huawei Nexus 6P","1","1624.00"
"9057","2015-12-16","Valentina Vega Ruiz","B018IZ0SWI","BLU Advance 5.0","1","1620.00"
"9058","2015-12-16","Andrés Gómez Paredes","B018IZ0SWI","BLU Advance 5.0","1","1620.00"
"9059","2015-12-16","Gabriela Huamán Castro","B01EYT1URO","Apple iPhone 6","3","3937.50"
"9060","2015-12-16","Eduardo Torres López","B018IZ0SWI","BLU Advance 5.0","1","1620.00"
"9061","2015-12-16","Carla Medina Vargas","B01LQV1YHO","Huawei Nexus 6P","3","4872.00"
"9062","2015-12-16","Ricardo García Huerta","B00F3J4B5S","Samsung Galaxy A20","1","1725.00"
"9063","2015-12-16","Laura Chávez Castro","B016381QZA","Samsung Galaxy J7","3","6049.50"
"9064","2015-12-16","Carlos González Ruiz","B01KBH547A","BLU Studio X8","3","3036.00"
"9065","2015-12-16","Silvia Castro López","B00F3J4B5S","Samsung Galaxy A20","1","1725.00"
"9066","2015-12-16","Juan Carlos Rodríguez Medina","B00NQGP42Y","Moto G Plus","3","7128.00"
"9067","2015-12-16","Luisa Fernández Vargas","B01EYT1URO","Apple iPhone 6","3","3937.50"
"9068","2015-12-16","José Morales Huamán","B01EYT1URO","Apple iPhone 6","2","2625.00"
"9069","2015-12-16","Ana Paula Rojas Torres","B016381QZA","Samsung Galaxy J7","1","2016.50"
"9070","2015-12-16","Miguel Ángel Vega López","B00F3J4B5S","Samsung Galaxy A20","1","1725.00"
"9071","2015-12-16","Carla García Castro","B018IZ0SWI","BLU Advance 5.0","2","3240.00"
"9072","2015-12-16","Eduardo Castro Ruiz","B015YCRYZM","ASUS ZenFone 3","16","32208.00"
"9073","2015-12-16","Gabriela Ramírez Vargas","B00NQGP42Y","Moto G Plus","24","57024.00"
"9074","2015-12-16","Ricardo Gómez Medina","B00K15Q2B0","Samsung Galaxy S5","3","6501.60"
"9075","2015-12-16","Laura Flores Salazar","B01DZJFWNC","Samsung Galaxy S69","2","1996.80"
"9076","2015-12-16","Juan Carlos Rodríguez Delgado","B018IZ0SWI","BLU Advance 5.0","12","19440.00"
"9077","2015-12-16","Luisa García Vásquez","B01KBH547A","BLU Studio X8","1","1012.00"
"9078","2015-12-16","Ana María Castro Salinas","B00F3J4B5S","Samsung Galaxy A20","3","5175.00"
"9079","2015-12-16","Ana María Castro Chávez","B00F3J4B5S","Samsung Galaxy A20","3","5175.00"
"9080","2015-12-16","Laura Flores Guzmán","B01KBH547A","BLU Studio X8","2","2024.00"
"9081","2015-12-16","Carlos González Medina","B01LQV1YHO","Huawei Nexus 6P","3","4872.00"
"9082","2015-12-17","Miguel Ángel Vega Torres","B01EYT1URO","Apple iPhone 6","3","3937.50"
"9083","2015-12-17","Rafaela Cáceres Castro","B01EYT1URO","Apple iPhone 6","16","21000.00"
"9084","2015-12-17","Carla Fernández Mendoza","B00F3J4B5S","Samsung Galaxy A20","3","5175.00"
